TIC ID|TOI|Separation (arcsec)|Separation (arcsec) Error|Pos Angle E of N (deg)|Pos Angle E of N (deg) Error|Filter|Delta Mag|Delta Mag Error|Observation Date (UT)|Date|User|Group|Tag|Notes
138891469||2.052|0.069|226.7|1.2|J|2.059|0.126||2017-03-13 16:33:46|furlan||34356|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2014ApJ...791...35L target=_blank>11</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI1619 from ExoFOP-Kepler on 2020-08-28
138891469||2.052|0.069|226.7|1.2|i|2.82|0.18||2017-03-13 16:33:46|furlan||34356|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2014ApJ...791...35L target=_blank>11</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI1619 from ExoFOP-Kepler on 2020-08-28
138891469||0.946|0.05|333.8|1|K|8.984|0.128||2017-03-13 16:33:46|furlan||34356|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>; Extracted KOI1619 from ExoFOP-Kepler on 2020-08-28
138892474||3.157|0.05|40|1|J|4.914|0.046||2017-03-13 16:33:46|furlan||35541|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI6427 from ExoFOP-Kepler on 2020-08-28
138967823||3.944|0.05|49.1|1|J|2.668|0.043||2017-03-13 16:33:46|furlan||34182|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI1039 from ExoFOP-Kepler on 2020-08-28
138967832||3.632|0.05|172.1|1|J|3.764|0.125||2017-03-13 16:33:46|furlan||35209|C; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4767 from ExoFOP-Kepler on 2020-08-28
138967832||2.404|0.05|267.7|1|J|3.917|0.161||2017-03-13 16:33:46|furlan||35209|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4767 from ExoFOP-Kepler on 2020-08-28
138967841||2.721|0.05|203.3|1|J|1.364|0.01||2017-03-13 16:33:46|furlan||35601|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI6627 from ExoFOP-Kepler on 2020-08-28
138969239||2.861|0.098|50.4|1.7|J|1.407|0.01||2017-03-13 16:33:46|furlan||34079|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2012A&A...546A..10L target=_blank>12a</a>,<a href=http://adsabs.harvard.edu/abs/2014A&A...566A.103L target=_blank>12b</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI645 from ExoFOP-Kepler on 2020-08-28
138969239||2.861|0.098|50.4|1.7|z|1.85|0.011||2017-03-13 16:33:46|furlan||34079|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2012A&A...546A..10L target=_blank>12a</a>,<a href=http://adsabs.harvard.edu/abs/2014A&A...566A.103L target=_blank>12b</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI645 from ExoFOP-Kepler on 2020-08-28
138969239||2.861|0.098|50.4|1.7|i|2.185|0.012||2017-03-13 16:33:46|furlan||34079|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2012A&A...546A..10L target=_blank>12a</a>,<a href=http://adsabs.harvard.edu/abs/2014A&A...566A.103L target=_blank>12b</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI645 from ExoFOP-Kepler on 2020-08-28
138969239||2.861|0.098|50.4|1.7|LP600|2.23|0.04||2017-03-13 16:33:46|furlan||34079|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>, <a href=http://adsabs.harvard.edu/abs/2012A&A...546A..10L target=_blank>12a</a>,<a href=http://adsabs.harvard.edu/abs/2014A&A...566A.103L target=_blank>12b</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI645 from ExoFOP-Kepler on 2020-08-28
138969285||3.797|0.065|238.4|1.1|B|3.951|0.06||2017-03-13 16:33:46|furlan||34606|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI2556 from ExoFOP-Kepler on 2020-08-28
138969285||3.797|0.065|238.4|1.1|H|3.91|0.036||2017-03-13 16:33:46|furlan||34606|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI2556 from ExoFOP-Kepler on 2020-08-28
138969285||3.797|0.065|238.4|1.1|J|4.036|0.058||2017-03-13 16:33:46|furlan||34606|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI2556 from ExoFOP-Kepler on 2020-08-28
138969285||3.797|0.065|238.4|1.1|V|4.013|0.044||2017-03-13 16:33:46|furlan||34606|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI2556 from ExoFOP-Kepler on 2020-08-28
138971493||3.959|0.05|89.8|1|J|5.827|0.218||2017-03-13 16:33:46|furlan||34734|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI2991 from ExoFOP-Kepler on 2020-08-28
138972690||3.169|0.05|306.7|1|J|3.999|0.036||2017-03-13 16:33:46|furlan||35276|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI5067 from ExoFOP-Kepler on 2020-08-28
138972811||2.778|0.054|348.1|1.1|i|4.762|0.1||2017-03-13 16:33:46|furlan||34068|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012A&A...546A..10L target=_blank>12a</a>,<a href=http://adsabs.harvard.edu/abs/2014A&A...566A.103L target=_blank>12b</a>, <a href=http://adsabs.harvard.edu/abs/2015ApJ...813..130W target=_blank>14</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI626 from ExoFOP-Kepler on 2020-08-28
138972811||2.778|0.054|348.1|1.1|z|5.278|0.18||2017-03-13 16:33:46|furlan||34068|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012A&A...546A..10L target=_blank>12a</a>,<a href=http://adsabs.harvard.edu/abs/2014A&A...566A.103L target=_blank>12b</a>, <a href=http://adsabs.harvard.edu/abs/2015ApJ...813..130W target=_blank>14</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI626 from ExoFOP-Kepler on 2020-08-28
138972811||2.778|0.054|348.1|1.1|J|5.049|0.058||2017-03-13 16:33:46|furlan||34068|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012A&A...546A..10L target=_blank>12a</a>,<a href=http://adsabs.harvard.edu/abs/2014A&A...566A.103L target=_blank>12b</a>, <a href=http://adsabs.harvard.edu/abs/2015ApJ...813..130W target=_blank>14</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI626 from ExoFOP-Kepler on 2020-08-28
138972811||2.778|0.054|348.1|1.1|K|5.3|0.1||2017-03-13 16:33:46|furlan||34068|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012A&A...546A..10L target=_blank>12a</a>,<a href=http://adsabs.harvard.edu/abs/2014A&A...566A.103L target=_blank>12b</a>, <a href=http://adsabs.harvard.edu/abs/2015ApJ...813..130W target=_blank>14</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI626 from ExoFOP-Kepler on 2020-08-28
138973315||4|0.05|245.9|1|J|5.56|0.102||2017-03-13 16:33:46|furlan||35212|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4774 from ExoFOP-Kepler on 2020-08-28
139034365||3.201|0.05|252.9|1|K|6.991|0.05||2017-03-13 16:33:46|furlan||35115|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>; Extracted KOI4427 from ExoFOP-Kepler on 2020-08-28
139034365||3.375|0.05|146.4|1|K|7.804|0.123||2017-03-13 16:33:46|furlan||35115|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>; Extracted KOI4427 from ExoFOP-Kepler on 2020-08-28
139035260||1.003|0.05|343.2|1|K|2.213|0.047||2017-03-13 16:33:46|furlan||35268|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI5030 from ExoFOP-Kepler on 2020-08-28
139036121||0.339|0.051|134|3|LP600|1.21|0.18||2017-03-13 16:33:46|furlan||34237|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>; Extracted KOI1214 from ExoFOP-Kepler on 2020-08-28
139036121||0.339|0.051|134|3|K|2.46|0.06||2017-03-13 16:33:46|furlan||34237|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152...18B target=_blank>3</a>; Extracted KOI1214 from ExoFOP-Kepler on 2020-08-28
139036757||2.023|0.062|250.4|1.2|V|0.347|0.028||2017-03-13 16:33:46|furlan||35517|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI6337 from ExoFOP-Kepler on 2020-08-28
139036757||2.023|0.062|250.4|1.2|B|0.449|0.037||2017-03-13 16:33:46|furlan||35517|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI6337 from ExoFOP-Kepler on 2020-08-28
139036757||2.023|0.062|250.4|1.2|U|0.637|0.033||2017-03-13 16:33:46|furlan||35517|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI6337 from ExoFOP-Kepler on 2020-08-28
139036757||2.023|0.062|250.4|1.2|J|-0.009|0.01||2017-03-13 16:33:46|furlan||35517|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI6337 from ExoFOP-Kepler on 2020-08-28
139103733||2.658|0.05|170.7|1|J|2.238|0.014||2017-03-13 16:33:46|furlan||35254|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4984 from ExoFOP-Kepler on 2020-08-28
139104811||3.262|0.05|35.2|1|J|-0.262|0.01||2017-03-13 16:33:46|furlan||35471|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI6105 from ExoFOP-Kepler on 2020-08-28
139105132||2.777|0.05|215.8|1|J|6.044|0.371||2017-03-13 16:33:46|furlan||34870|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3540 from ExoFOP-Kepler on 2020-08-28
139105132||3.673|0.05|123.1|1|J|5.673|0.285||2017-03-13 16:33:46|furlan||34870|C; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3540 from ExoFOP-Kepler on 2020-08-28
139106731||0.032|0.05|122|1|K|1.81|0.1||2017-03-13 16:33:46|furlan||34354|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>; Extracted KOI1615 from ExoFOP-Kepler on 2020-08-28
139106731||2.89|0.131|358.1|1.5|K|6.881|0.097||2017-03-13 16:33:46|furlan||34354|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI1615 from ExoFOP-Kepler on 2020-08-28
139106731||3.08|0.05|94.2|1|K|9.155|0.127||2017-03-13 16:33:46|furlan||34354|D; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>; Extracted KOI1615 from ExoFOP-Kepler on 2020-08-28
139106731||2.89|0.131|358.1|1.5|J|8.947|0.272||2017-03-13 16:33:46|furlan||34354|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2016AJ....152....8K target=_blank>10</a>, <a href=http://adsabs.harvard.edu/abs/2017AJ....153...71F target=_blank>19</a>; Extracted KOI1615 from ExoFOP-Kepler on 2020-08-28
139107074||2.182|0.053|343.1|1.8|U|2.579|0.078||2017-03-13 16:33:46|furlan||35537|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI6412 from ExoFOP-Kepler on 2020-08-28
139107074||2.182|0.053|343.1|1.8|J|1.55|0.01||2017-03-13 16:33:46|furlan||35537|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI6412 from ExoFOP-Kepler on 2020-08-28
139118482|TOI 3914|1.312|0.013|274.87|0.05|I|3.6|0.1|2022-03-21|2022-04-19 14:56:40|safonov|tfopwg|414946|
139153814||1.703|0.05|180|1.7|V|0.439|0.03||2017-03-13 16:33:46|furlan||34879|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3579 from ExoFOP-Kepler on 2020-08-28
139153814||1.703|0.05|180|1.7|J|0.607|0.01||2017-03-13 16:33:46|furlan||34879|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3579 from ExoFOP-Kepler on 2020-08-28
139153814||1.703|0.05|180|1.7|U|0.465|0.035||2017-03-13 16:33:46|furlan||34879|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3579 from ExoFOP-Kepler on 2020-08-28
139153814||1.703|0.05|180|1.7|B|0.495|0.04||2017-03-13 16:33:46|furlan||34879|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI3579 from ExoFOP-Kepler on 2020-08-28
139153816||2.491|0.05|187.7|1|U|0.837|0.06||2017-03-13 16:33:46|furlan||35188|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4682 from ExoFOP-Kepler on 2020-08-28
139153816||2.491|0.05|187.7|1|B|0.73|0.052||2017-03-13 16:33:46|furlan||35188|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4682 from ExoFOP-Kepler on 2020-08-28
139153816||2.491|0.05|187.7|1|J|0.59|0.019||2017-03-13 16:33:46|furlan||35188|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4682 from ExoFOP-Kepler on 2020-08-28
139153816||2.491|0.05|187.7|1|V|0.627|0.035||2017-03-13 16:33:46|furlan||35188|B; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4682 from ExoFOP-Kepler on 2020-08-28
139153850||2.021|0.05|60.7|1|J|2.498|0.019||2017-03-13 16:33:46|furlan||34472|B; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI2041 from ExoFOP-Kepler on 2020-08-28
139153850||3.665|0.059|114.2|1.1|B|2.734|0.056||2017-03-13 16:33:46|furlan||34472|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI2041 from ExoFOP-Kepler on 2020-08-28
139153850||3.665|0.059|114.2|1.1|U|2.905|0.059||2017-03-13 16:33:46|furlan||34472|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI2041 from ExoFOP-Kepler on 2020-08-28
139153850||3.665|0.059|114.2|1.1|V|2.485|0.048||2017-03-13 16:33:46|furlan||34472|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI2041 from ExoFOP-Kepler on 2020-08-28
139153850||3.665|0.059|114.2|1.1|J|2.764|0.023||2017-03-13 16:33:46|furlan||34472|C; Extracted from Furlan et al. 2017 compilation, <a href=http://adsabs.harvard.edu/abs/2012PASP..124..316E target=_blank>6</a>, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI2041 from ExoFOP-Kepler on 2020-08-28
139153923||2.588|0.05|298.9|1|J|1.612|0.011||2017-03-13 16:33:46|furlan||35224|C; Extracted from Furlan et al. 2017 compilation, <a href=https://keplergo.arc.nasa.gov/related-surveys.html#keplerukirt target=_blank>18</a>; Extracted KOI4819 from ExoFOP-Kepler on 2020-08-28
